,Date,Tweet
102,2022-07-30 17:14:31+00:00,"KEREN PARAAH! Dari konsep judul album moodswings in this order (MITO) didokumenternya DPR aja udh mindblow trs dieksekusi jadi film gilaa bangett DPR. Btw ini baru movie part 1 looh gimana lanjutannya 🔥🤸
#DPRIAN #MITO
https://t.co/Vj1hJ8e0fB"
103,2022-07-30 17:13:00+00:00,@jaybrowhr @pureod Surakin jebi
104,2022-07-30 17:10:20+00:00,Ya Allah Ya Allah Ian DPR hot banget sumpah! Gw kalo ketemu kayaknya bakal ngumpet deh gak kuat takut salting brutal!!!
105,2022-07-30 17:10:05+00:00,"@0hhoon hi kak, bibi dpr live iaot masih ada kah?"
106,2022-07-30 17:09:47+00:00,@pureod @dpr_yian oh ya berarti gua yang dudul #punten
107,2022-07-30 17:08:36+00:00,@Ayah_AlifaAlfa @alisyarief Itu rekap perolehan suara. Sedang yg duli hitung oak ali itu porsi jumlah kursi di dpr
108,2022-07-30 17:07:36+00:00,@memefess kominfo + dpr
109,2022-07-30 17:07:11+00:00,Walaupun aku cewe kul tapi aku masih nafsu sama dpr ian😭 https://t.co/7SyFtJxd1P
110,2022-07-30 17:06:54+00:00,"Bapak @jokowi , @DPR_RI , @KemensetnegRI , Bpk @mohmahfudmd Mhn dong utk RUU Advokat nya segera di bahas dan di sahkan"
111,2022-07-30 17:06:09+00:00,@IBGXXDRGN Biasa hyung malam minggu gitu
112,2022-07-30 17:05:55+00:00,@jaybrowhr @dpr_yian Tapi emang di pembagian ditulisnya Ruangan .___.)?
113,2022-07-30 17:03:50+00:00,kok feeling w wtf bakal ada dpr ya:''')
114,2022-07-30 17:03:35+00:00,anti dpr ????
115,2022-07-30 17:02:55+00:00,"Anggota Bawaslu Buol Sumarlin dan Korsek Muhamad Singara hadir dalam Sosialisasi PKPU 4 Tahun 2022 Tentang Pendaftaran, Verifikasi &amp; Penetapan Parpol Peserta Pemilu Anggota DPR &amp; DPRD, serta pengenalan fungsi SIPOL Sabtu (30/7/2022) di salahsatu Warkop di Kabupaten Buol. https://t.co/CMVcn4c0e6"
116,2022-07-30 17:02:19+00:00,"@hannahhbbahng Dean,dpr ian,gsoul,crush"
117,2022-07-30 17:01:41+00:00,"@DPR_RI @kkpgoid @saktitrenggono @ZainiKP @Om_trian Turut hadir dalam kegiatan, Kepala @ppn_pemangkat  yang mewakili Dirjen Perikanan Tangkap serta unsur Muspida setempat.

#KKPAccelerate #BanggaJadiNelayan"
118,2022-07-30 17:01:06+00:00,dpr ian sinting abis ajggg😔😔❤️
119,2022-07-30 17:00:19+00:00,@Ayah_AlifaAlfa @alisyarief Proporsi oerolehan kursi di dpr. Bukan suara
120,2022-07-30 16:59:36+00:00,ribbon by dpr ian 😎😎
121,2022-07-30 16:59:36+00:00,"@DPR_RI @kkpgoid @saktitrenggono @ZainiKP @Om_trian Melalui berbagai upaya yg dilakukan subsektor perikanan tangkap spt Bakti Nelayan, bantuan sarana penangkapan ikan hingga pengembangan usaha nelayan diharapkan dapat mendukung kontribusi bersama utk menjaga ketahanan pangan nasional &amp; menggerakkan roda perekonomian tetap optimal. https://t.co/ADjFY9k7TC"
122,2022-07-30 16:59:04+00:00,@dpr_yian @pureod ini gua yang lemot atau kalian berdua yang nganu
123,2022-07-30 16:59:00+00:00,"Golkar Sulut Targetkan 2 Kursi DPR, Tetty Paruntu Siap Bertarung Menuju Senayan
https://t.co/BPxDp4NoYO 
#airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid"
124,2022-07-30 16:58:56+00:00,@dpr_yian Hooh. Tumben2 kaan wkwkwk. Mana lagunha galau semua
125,2022-07-30 16:58:37+00:00,"@DPR_RI @kkpgoid @saktitrenggono @ZainiKP @Om_trian Selain memberikan bantuan, kunjungan kerja tsb dalam rangka berdiskusi, mendengarkan aspirasi serta meninjau lapangan, sehingga kedepannya dapat menjadi bekal dalam merumuskan langkah-langkah kebijakan.

#KKPAccelerate #BanggaJadiNelayan https://t.co/fAnXMBy8y2"
126,2022-07-30 16:58:07+00:00,@ichaelinCL @senokiim Potongan rambut sama bajunya sih wkwk
127,2022-07-30 16:58:04+00:00,DPR IAN is underrated
128,2022-07-30 16:57:42+00:00,"#SahabatBahari @djpt_kkp kembali melaksanakan Bakti Nelayan dalam kunjungan kerja bersama anggota Komisi IV @DPR_RI Yessy Melania di Kab. Kapuas Hulu, Kalimantan Barat pada (29/7).

#KKPAccelerate #BanggaJadiNelayan https://t.co/1H6ug6CWQm"
129,2022-07-30 16:57:32+00:00,"@AREAJULID Coba tuntut di ombudsman atau lewat dpr
Sekalian serukan ganti mentri"
130,2022-07-30 16:56:46+00:00,"Media pemerintah China menerbitkan informasi bahwa pesawat yang membawa Ketua DPR, Nancy Pelosi, bisa ditembak jatuh jika mendekati Taiwan."
131,2022-07-30 16:55:28+00:00,@dpr_yian @WlCHAPAS Yaaahh ngabisin jatah dong yaa
132,2022-07-30 16:54:29+00:00,"@IBGXXDRGN Ah iya, lagi pada mixlr disana ya"
133,2022-07-30 16:53:45+00:00,@YagalTerry @WlCHAPAS Gak mau. Bible makannya banyak
134,2022-07-30 16:53:34+00:00,@dpr_yian @senokiim WKWKWKWK eh iya mirip!
