,Date,Tweet
75,2022-09-29 22:24:53+00:00,"@BennyHarmanID Kok rezim, yg di share sebutkan dipecat DPR, anda orang DPR bukan ? Demokrat punya orang di DPR tidak ?

Apa yg kalian lakukan biar tdk di pecat ?"
76,2022-09-29 22:24:02+00:00,JAKARTA — Pemegang jabatan ketua Mahkamah Kehormatan DPR (MKD) beralih dari Habib Aboe Bakar Al-Habsyi kepada Adang Daradjatun. https://t.co/SkcQPUoN7J
77,2022-09-29 22:23:18+00:00,"@M45Broo_ Sudaaaaahlah mbak puan.... Sadar diri saja .. Rakyat tdk mengenal anda , hnya tahu anda adalah ketua DPR ..cukuplah sebagai Ketua DPR saja sudah posisi yg bagus ... Jadi presiden bukan posisi anda ... Krn harus memiliki kerendahan hati..."
78,2022-09-29 22:19:20+00:00,Mereka (dpr) memang sudah sepatutnya ditawur rakyat! Sikap mereka sdh amat sgt mengkhawatirkan buat bangsa ini.
79,2022-09-29 22:18:56+00:00,"@panca66 Memang kader demokrat pada aneh2 , jelas di situ tertulis "" DPR sepakat mencopot "" , tapi yg protes anggota DPR nya sendiri, yg di salahin rezim lagi... 
😁😁😁😁😁😁"
80,2022-09-29 22:16:47+00:00,"@BennyHarmanID Padahal jelas loh itu beritanya "" DPR sepakat mencopot ""
Lah anda kan anggota DPR, koq yg di salahin rezim?? 
eh dsr biji salak.... 
😁😁😁😁"
81,2022-09-29 22:15:04+00:00,JAKARTA — Anggota DPR RI Fadli Zon beri kritikanya terhadap Panglima TNI Andika Perkasa yang merevisi aturan Panglima TNI Nomor 31 Tahun 2020… https://t.co/xbtqB9zrnv
82,2022-09-29 22:14:30+00:00,"@BennyHarmanID Ini muka genderuwo goblok banget,yg nyopot kan DPR lewat komisi 3,ente anggota DPR kok yg disalahin pemerintah.....otak dah nggak dipake sama sekali."
83,2022-09-29 22:09:03+00:00,@susipudjiastuti Semua rusak  dari polisi hakim  jaksa  DPR nya .....😁🤭😴✌️ Nunggu bangkrut dan bubar nih negara kalo semua pejabatnya rusak kaya gini  mah
84,2022-09-29 22:07:02+00:00,JAKARTA – Anggota DPR RI Mardani Ali Sera menyemprot kebiasaan tidak terpuji Gubernur Papua Lukas Enembe. Mardani Menegaskan… https://t.co/lmAxMwneia
85,2022-09-29 22:06:02+00:00,"JAKARTA — Anggota DPR RI dari Fraksi Gerindra, Fadli Zon turut mengomentari terkait revisi Peraturan Panglima TNI Nomor 31 Tahun 2020 tentang… https://t.co/QquKgWbeq9"
86,2022-09-29 22:05:25+00:00,"BBM naik sama dengan rakyatnya jadi pada miskin, kita disuruh ngirit2 DPR minta naik gaji"
87,2022-09-29 22:04:54+00:00,@6undul0h @PrimaVardhana @nadiemmakarim @DPR_RI Sama yg ono Ngibul pakai teks..
88,2022-09-29 22:03:55+00:00,"@tjapoenglaut @ardianpancaa Sebagai sarjana Pertanian saya mau berpendapat... sebagai petani bisa saja salah (tergantung metoda tanam) tetapi sebagai ketua DPR beliau selalu benar koq... ini kan program meMAJUkan petani, ya kan bu ???"
89,2022-09-29 22:03:34+00:00,dpr ian 🫶
90,2022-09-29 22:03:03+00:00,"RT kebulrokok: nemenin ayang dari 0, ayangnya 0 terus😇

dpr ian (christian yu) few tweets au https://t.co/6wipxBcl8b"
91,2022-09-29 22:03:03+00:00,"bellimoon yo, sn sungwoon daniel hwanwoong dpr ian"
92,2022-09-29 22:02:57+00:00,"@BennyHarmanID dpr jalanan, kan taik"
93,2022-09-29 22:02:02+00:00,Anggota DPR Optimistis Kejagung Profesional https://t.co/ceHzU0LbdZ
94,2022-09-29 22:00:40+00:00,"@bellimoon yo, sn sungwoon daniel hwanwoong dpr ian"
95,2022-09-29 21:58:55+00:00,Anggota DPR Optimistis Kejagung Profesional https://t.co/gkTT0QBlQa
96,2022-09-29 21:57:01+00:00,"JAKARTA — Komisi V DPR RI meninjau proses revitalisasi Taman Mini Indonesia Indah (TMII), Jakarta Rabu (28/9/2022). https://t.co/UZcaU6sPsG"
97,2022-09-29 21:54:02+00:00,"JAKARTA — Ketua Komisi II DPR RI, Ahmad Doli Kurnia Tandjung kembali angkat suara soal penghapusan tenaga honorer pada 2023 mendatang. Kali ini… https://t.co/Yb4mfBfF87"
98,2022-09-29 21:53:56+00:00,"@kabartvOne @Kemenkumham_RI @KPK_RI @PolhukamRI @DPR_RI @jokowi  Hakim² MA dan para panitera dan staf²nya semua perlu disapu bersih oknum² yg gak beres tukang sunat hukuman koruptor,gaji sudah sangat banyak juga masih korup,memalukan!!"
99,2022-09-29 21:52:42+00:00,DPR WE GANG GANG
100,2022-09-29 21:52:02+00:00,"JAKARTA – Wakil Ketua Komisi X DPR RI Abdul Fikri Faqih merespons tim bayangan yang diungkapkan Menteri Pendidikan, Kebudayaan… https://t.co/O5ejSrTpW3"
