,Date,Tweet
102,2022-12-30 18:52:24+00:00,"Analis Komunikasi Politik Universitas Pelita Harapan Emrus Sihombing meyakini, Ketua DPR RI Puan Maharani sangat mumpuni sebagai Calon Presiden RI.

Puan Capres PDIP
https://t.co/LBauY9TT2c"
103,2022-12-30 18:52:17+00:00,"Pertama kalinya dalam sejarah, sejak DPR didirikan pada 1950. Lembaga legislatif RI ini kini memiliki pemimpin perempuan. Dia adalah Puan Maharani, cucu dari Bung Karno, Presiden Pertama RI.

Puan Capres PDIP
https://t.co/k0aLzFgW7r"
104,2022-12-30 18:52:11+00:00,"Ketua DPR Puan Maharani masuk dalam kategori pemimpin berkualitas yg layak gantikan Presiden Jokowi.

Puan Capres PDIP
https://t.co/ihb6tYVNaI"
105,2022-12-30 18:51:58+00:00,"Puan Maharani memastikan DPR memiliki komitmen yang tinggi untuk memperkuat UMKM. Menurut Puan, DPR akan bersinergi dengan Pemerintah agar usaha lokal menjadi tuan rumah di negeri sendiri.

Puan Capres PDIP
https://t.co/NcymvFUbMW"
106,2022-12-30 18:51:41+00:00,"Puan Maharani menyebut DPR turut memegang peranan penting dalam mendorong pengusaha. Mengingat, semua kebijakan perlu persetujuan DPR.

Puan Capres PDIP
https://t.co/pC9oEQZtuw"
107,2022-12-30 18:51:06+00:00,"Ketua DPR RI Puan Maharani melakukan pertemuan bilateral dengan Ketua Majelis Syuro Qatar, Hassan bin Abdullah Al-Ghanim di Doha, Qatar, Senin, 5 Desember 2022.

Puan Capres PDIP
https://t.co/hsX2mUx9k2"
108,2022-12-30 18:50:58+00:00,Komisi VI DPR Kenalkan Rumah BUMN ke Kalangan UMKM Depok https://t.co/vinZutCzUF
109,2022-12-30 18:50:58+00:00,"Puan Maharani adalah salah satu trah atau keturunan Soekarno yang paling sering disorot. Selain karena jabatannya sebagai Ketua DPR, tingkahnya juga kerap menyita perhatian publik, lantaran dianggap selalu membela rakyat kecil.

Puan Capres PDIP
https://t.co/p4GNLDxbCt"
110,2022-12-30 18:50:42+00:00,"Usai terima surpres Panglima TNI, Ketua DPR RI Puan Maharani resmi mengumumkan Kasal Laksamana TNI Yudo Margono pengganti Andika Perkasa.

Puan Capres PDIP
https://t.co/Ny2JCMA2Bc"
111,2022-12-30 18:50:32+00:00,"Ketua DPR Puan Maharani menyebut Piala Dunia 2022 membawa angin segar bagi kondisi global yang penuh tantangan.

Puan Capres PDIP
https://t.co/71stqkBCxB"
112,2022-12-30 18:50:05+00:00,"Pakar komunikasi politik UPH, Emrus Sihombing menyatakan, pengganti Jokowi tak cukup Calon pemimpin nanti haruslah berkualitas. Ketua DPR Puan Maharani masuk dalam kategori pemimpin berkualitas yg layak gantikan Presiden Jokowi.

Puan Capres PDIP
https://t.co/ihb6tYVNaI"
113,2022-12-30 18:50:01+00:00,@BennyHarmanID Terus tindakanmu dan kawan2 sebagai anggota dpr apa bro @BennyHarmanID ???
114,2022-12-30 18:49:34+00:00,"Menurut Sirajuddin Abbas, Puan cukup responsif mendengar aspirasi rakyat. Maka itu, kinerja Puan Maharani dalam memimpin DPR RI mendapat apresiasi.

Puan Capres PDIP
https://t.co/uN2Ir8w4yj"
115,2022-12-30 18:49:31+00:00,"Peneliti SMRC Sirajuddin Abbas menilai, Puan Maharani berhasil meningkatkan konsistensi DPR dalam jalankan Tupoksi.

Puan Capres PDIP"
116,2022-12-30 18:49:28+00:00,@asarantara siapa tau lu naksir dpr ian juga
117,2022-12-30 18:49:20+00:00,"GPMN sebagai salah satu organisasi relawan pendukung Ketua DPR RI Puan Maharani juga  merekomendasikan dan mengusung Presiden Jokowi, dapat memunculkan kembali Calon Presiden yang merakyat dan pro rakyat, seperti Puan Maharani.

Puan Capres PDIP
https://t.co/NKKFVLhfAZ"
118,2022-12-30 18:49:04+00:00,"Menuju Pilpres 2024, dukungan terhadap Ketua DPR RI Puan Maharani menjadi Capres semakin menguat. Kali ini dukungan menggema di Sulut.

Puan Capres PDIP
https://t.co/4dhbBjQYe8"
119,2022-12-30 18:48:55+00:00,"“Saat menjabat menteri dan sekarang ketua DPR RI, di mana pun Puan Maharani selalu turun menyerap apa yang dibutuhkan rakyat &amp; diderita rakyat, beliau sangat meresapi,” ungkap anggota DPR RI dari Fraksi PDI Perjuangan Nasyirul Falah Amru.

Puan Capres PDIP
https://t.co/cZJyC9YQXr"
120,2022-12-30 18:47:29+00:00,"Anggota DPR dari Fraksi PDIP Masinton Pasaribu memuji kepemimpinan Puan Maharani. Puan, Ketua DPR. Di PDIP juga dipercaya sebagai salah satu ketua.

Puan Capres PDIP
https://t.co/w0VmyBf0TY"
121,2022-12-30 18:47:17+00:00,"Puan Maharani mengatakan, DPR akan mendorong pencapaian Renstra Tahap III Minimum Essential Force (MEF) TNI semaksimal mungkin.

Puan Capres PDIP
https://t.co/UdYdYzmR41"
122,2022-12-30 18:47:12+00:00,"Puan Maharanu menegaskan, kalaupun kemudian MEF tidak bisa tercapai di 2024, DPR akan tetap mendorong agar hal-hal yg harus segera diselesaikan bisa rampung sebelum 2024.

Puan Capres PDIP
https://t.co/UdYdYzmR41"
123,2022-12-30 18:46:58+00:00,"Semua orang berhak menggapai mimpi untuk meraih kesuksesan, terutama para perempuan. Itulah yang Puan Maharani ungkapkan di depan ratusan wisudawan. Puan juga menyebut dirinya menjadi Ketua DPR RI perempuan termuda.

Puan Capres PDIP
https://t.co/GoZxievrIW"
124,2022-12-30 18:46:32+00:00,"Ketua DPR Puan Maharani melakukan kunjungan ke Kabupaten Majalengka. Ia pun mendapatkan berbagai pengaduan dari masyarakat setempat.

Puan Capres PDIP
https://t.co/jFPPzYl6vE"
125,2022-12-30 18:45:20+00:00,@asarantara cita cita gw macarin dpr ian
126,2022-12-30 18:43:03+00:00,"Ketua DPR RI Puan Maharani menyambut baik hubungan bilateral antara Indonesia dengan Amerika Serikat yang terus berjalan positif di tengah dinamika geopolitik.

Puan Capres PDIP
https://t.co/XX77ma9lej"
127,2022-12-30 18:42:20+00:00,"Ketua DPR RI Puan Maharani mengingatkan perempuan untuk menjauhi pemikiran bahwa perempuan tidak bisa menjadi pemimpin.

Puan Capres PDIP
https://t.co/lwJwuSV64c"
