,Date,Tweet
123,2022-10-30 17:55:38+00:00,"@PuanGarisLucu @christiangel___ @puanmaharani_ri Semoga seluruh jajaran DPR bisa mengikuti arahan bu @puanmaharani_ri dengan baik, bahwa DPR harus bisa memaksimalkan tugasnya supaya lebih terasa nyata di lingkungan masyarakat"
124,2022-10-30 17:53:19+00:00,@B0SSbran opppa seems like dpr ian seshhhh
125,2022-10-30 17:50:37+00:00,dpr ian jangan sedih ada aku di sini
126,2022-10-30 17:49:21+00:00,@OposisiCerdas Santai aja dong..gk usah nggas kebakaran jenggot gitu.. kalo anda sportif..ajak anggota DPR dan p.jusuf Kalla lihat kondisinya..
127,2022-10-30 17:45:48+00:00,Dpr ian tu anggota komisi brp
128,2022-10-30 17:45:47+00:00,"@law6ft3 Klo di pemerintahan mpk tuh like dpr n mpr, sedangkan osis like presiden dan para mentrinya"
129,2022-10-30 17:45:37+00:00,Lah baru tahu dpr ian was a member from cclown ternampak vid tt tu..😂
130,2022-10-30 17:42:37+00:00,apa harus jadi anggota DPR dulu biar bisa ngga susah tidur
131,2022-10-30 17:40:19+00:00,@xualvz dpr ian?
132,2022-10-30 17:38:41+00:00,"lagi pgn tau dpr ian kenapa lewat trending, isinya malah affiliate booking cewe bgsdddd"
133,2022-10-30 17:32:30+00:00,Ian oppa mencari jodoh part 2 @dpr_yian
134,2022-10-30 17:31:03+00:00,Wakil Ketua Komisi III DPR RI Ahmad Sahroni Sahroni mendorong Polri untuk memperbaiki tata kelola pembuatan Surat Izin Mengemudi (SIM). #AhmadSahroni https://t.co/O1DPVMfDhv
135,2022-10-30 17:26:28+00:00,"perbanyaklah tadarus, jangan lupa shalawat"
136,2022-10-30 17:24:48+00:00,"@asyahnabillaa Minjem 15 juta syah, buat lunasin uang kuliah sampe wisuda. Ntar kalo gua udah masuk partai kaya temen"" guaa, gua ganti pake bangku dpr"
137,2022-10-30 17:20:54+00:00,dpr ian 🧎🧎
138,2022-10-30 17:15:36+00:00,@zenrs @NarasiNewsroom DPR mesti revisi UU inimah udahlah ganti aja yg lebih berat hukumannya
139,2022-10-30 17:10:29+00:00,"@alextham878 PANCASILA
TAMENG UTK MELINDUNGI DIRI DARI HUKUMAN MATI.

MAKA ITU DPR TIDAK SETUJU KLAU KORUPTOR DIHUKUM MATI.

AKHIRNYA
DPR DAN PEMERINTAH ASYIK ASYIKAN KORUPSI

GILA GILAAN KORUPSI NYA

DAN
GAK MUNGKIN LAH BAKUL SAYUR DAN BUAH BISA KORUPSI KAS NEGARA."
140,2022-10-30 17:09:56+00:00,RT 5u5hitra5h: dpr ian/christian yu livestream clip 10/19/22 https://t.co/P9tfmAJzUd
141,2022-10-30 17:08:28+00:00,"@hotgarbitch__ Iyaa, dia jugaa unfollow akun official dpr :'"
142,2022-10-30 17:07:01+00:00,"sebagai menteri, hak budget tidak berjalan dan pembubaran  DPR oleh presiden. Penyimpangan pada Masa orde baru yaitu MPR tidak berkehendak mengubah Unang-Undang Dasar 1945 dan mengeluarkan Tap MPR tentang Referendum. Penyimpangan pada masa setelah perubahan yaitu anggaran"
143,2022-10-30 17:06:56+00:00,CALICO BY DPR IAN = SOTY
144,2022-10-30 17:06:19+00:00,secara sepihak atau tanpa persetujuan dari DPR. Penyimpangan ini terjadi karena banyaknya kepentingan dan amisi politik pasa saat itu. Penyimpangan-penyimpangan konstitusi ini memang ada disetiap masa di indonesia. Pada masa awal kemerdekaan terjadi penyimpangan seperti KNIP
145,2022-10-30 17:05:12+00:00,Disuarakan @PDemokrat melalui @BennyHarmanID Komisi III DPR RI @FPD_DPR agar Presiden/Pemerintah Mewujudkan Perubahan &amp; Perbaikan pada Institusi Polri. https://t.co/7ioU0DFEmg
