,Date,Tweet
121,2022-03-30 20:37:03+00:00,"DPR Setuju Pertamina Sesuaikan Harga BBM, Pertamax Diduga Bakal Naik Jadi Segini #Nasional https://t.co/DQDsZUma8Y https://t.co/5BXQCkfTmH"
122,2022-03-30 20:36:50+00:00,@markito0171 DPR/LPR probably.
123,2022-03-30 20:36:30+00:00,@DPR_RI Di tegurlah menag ini bikin gaduh saja
124,2022-03-30 20:35:55+00:00,"@DPR_RI Gus Yaqut: FPI dan HTI Masih Berkeliaran di Bawah, Ini Tugas GP Ansor Memberantas Mereka!
https://t.co/RXPlnp12yn"
125,2022-03-30 20:35:13+00:00,@democrazymedia @DPR_RI di tegurlah bikin gaduh aja ni org
126,2022-03-30 20:32:58+00:00,@cybsquad_ @tni_ad @Puspen_TNI @DPR_RI SEMAKIN JELAS.
127,2022-03-30 20:32:23+00:00,"Gaji 500 ribu ditahun 2022 cukup berapa hari? ga nyampe 3 hari abis. 
pergi dari jam 8 pagi sampe jam 4 sore, DPR daripada beli gorden mending bayarin hutang kami. Nyiksa bgt tiba2 mati hutang masi ada."
128,2022-03-30 20:32:16+00:00,@opinefactual @Militarylandnet DPR OR LPR UNITS
129,2022-03-30 20:30:28+00:00,@marlina_idha Makanya ga usah ada DPR ...pemborosan dan rawan korupsi
130,2022-03-30 20:24:22+00:00,sumpah jodohnya dpr ian siapa ya
131,2022-03-30 20:17:19+00:00,DPR DPR DPR DPR DPR DPR DPR DPR DPR DPR DPR DPR DPR DPR
132,2022-03-30 20:10:53+00:00,@liputan6dotcom Hidup DPR
133,2022-03-30 20:06:23+00:00,@OposisiCerdas Emang DPR berani ! ....orang Sdh 1 paket kok
