,Date,Tweet
53,2022-05-30 22:15:16+00:00,@heepoety jasmine - dpr live
54,2022-05-30 22:07:15+00:00,"@nyonyakepiting @MafiaWasit @bintangemon @iriawan84 Serius amat nanggapin lawak ? Hidup anda terlalu berat tampaknya ? Namanya juga komedi, ya emang tempatnya orang becanda. Kalo ga kuat ga usah ditonton. Nonton aja rapat DPR atau pidato kenegaraan. 🤡"
55,2022-05-30 22:01:43+00:00,"gede juga sih bayarannya kalo nyalon dpr, sp tau dprnya mau wolfcut"
56,2022-05-30 21:52:03+00:00,dpr we gang gang
57,2022-05-30 21:51:20+00:00,pengen jadi dpr
58,2022-05-30 21:49:15+00:00,Anggota Komisi X DPR RI Berikan Bantuan Bagi Warga Terdampak Banjir di Lamongan https://t.co/yDF4FkFSXA
59,2022-05-30 21:42:47+00:00,"@ORakyat4 @Matahari_1912 @IiiZahrah @Boedoet12489730 @ISTANA_CLina10 @RFauzy5 @NayoanAngelyca @uusbustami @RadarKorupsi @Nong_Dewintha @LuNaEndelia @RizkiAsihan @agamlangsa @tegaxdirimu @hendri_donal65 @Dhanny76978950 @setgeldong @JangkrikLampung @yasenosa @bangozie18 @Muslihun_I @amuda_saiful @MurazzaA @RezimSampah @TsaniAnwar @SMujsin @GanisArfianiar @eddie_volkers @naimgoera @panglima_z @bi__sa @matta_2103 @me_kiea_ @CindyBexter @annourcharity @desita5769 @akunkeenam212 @Bob_eT3k3WeR @miss_Kadrun @by_blackangel @Lelaki_5uny1 @Pecel_Lele5678 @RumahGudeg @Srikandi_sunda @_Qirani__Ayara @Stevaniehuangg @DPR_RI @jokowi Lagi ""jualan"" itu,  lalu bernegosiasi.. 
Kini sdh dibeli dg memuja dan memujinya"
60,2022-05-30 21:40:33+00:00,@democrazymedia Alasan pejabat sekarang tidak logis/bermutu tapi dpr nya ya iyain aja..
61,2022-05-30 21:24:31+00:00,"Rapat Panja Asumsi Dasar Sektor ESDM Komisi VII DPR RI dengan Dirjen Migas, Kementerian Energi dan Sumber Daya Mineral pada Senin, 30 Mei 2022 di Ruang Rapat Komisi VII Gedung Nusantara I. https://t.co/J9EWCjOmlq"
62,2022-05-30 21:18:14+00:00,"@DPR_RI @kompolnas_ri pak Kapolri @ListyoSigitP Mantan napi Korupsi atau KORUPTOR AKBP Brotoseno tdk di pecat dari POLRI karena BERPRESTASI !
Ke 1 : prestasinya : KORUPSI ?
Ke 2 : Dipidana 5 tahun penjara ; tetap dianggap berprestasi ?
Dia yang pintar atau atasan nya yg Goblok ??"
